"SK_ID_CURR","TARGET","CODE_GENDER","CNT_CHILDREN","NAME_FAMILY_STATUS","NAME_EDUCATION_TYPE","NAME_INCOME_TYPE","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","FLAG_OWN_CAR","FLAG_OWN_REALTY","NAME_HOUSING_TYPE","OCCUPATION_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_LAST_PHONE_CHANGE","AGE","YEARS_EMPLOYED","BUREAU_AMT_CREDIT_SUM","BUREAU_AMT_CREDIT_SUM_DEBT","PREV_AMT_CREDIT_MAX","PREV_AMT_ANNUITY_MAX","INS_AMT_PAYMENT_SUM","CC_AMT_BALANCE"
"104681","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"189000.0","585000.0","29250.0","585000.0",N,Y,House / apartment,"",-22163,"365243",-829.0,60.7,-1000.7,"","",603792.0,19608.84,672030.225,""
"104682","0",M,"0",Civil marriage,Secondary / secondary special,Commercial associate,"225000.0","610483.5","22059.0","454500.0",N,N,Municipal apartment,Drivers,-20407,-3364,-959.0,55.9,9.2,1282500.0,137925.0,1813500.0,58503.51,2964826.485,""
"104683","0",F,"1",Married,Secondary / secondary special,State servant,"112500.0","553806.0","24525.0","495000.0",N,Y,House / apartment,Core staff,-16030,-8964,-1114.0,43.9,24.6,"","",121968.0,9635.49,240174.315,""
"104684","0",F,"1",Married,Secondary / secondary special,Pensioner,"157500.0","1288350.0","37800.0","1125000.0",N,Y,House / apartment,"",-23300,"365243",0.0,63.8,-1000.7,936000.0,491458.5,51448.5,9089.415,91240.92,""
"104686","0",M,"0",Married,Secondary / secondary special,Pensioner,"202500.0","769500.0","22630.5","769500.0",N,Y,House / apartment,"",-21977,"365243",-1537.0,60.2,-1000.7,52956.0,0.0,991476.0,35544.42,1494277.8299999998,0.0
"104687","0",F,"0",Widow,Secondary / secondary special,Pensioner,"67500.0","161730.0","6372.0","135000.0",N,N,House / apartment,"",-21899,"365243",-1.0,60.0,-1000.7,1234021.5,537295.5,139455.0,25795.8,234983.97,0.0
"104688","0",M,"0",Married,Secondary / secondary special,Working,"112500.0","286704.0","14769.0","247500.0",Y,Y,House / apartment,Drivers,-18667,-1820,-1846.0,51.1,5.0,2706970.5,1747638.0,247275.0,20516.4,878652.855,""
"104689","0",F,"0",Married,Secondary / secondary special,Commercial associate,"36000.0","630000.0","18549.0","630000.0",N,Y,House / apartment,"",-18237,-3276,-1852.0,50.0,9.0,152505.0,0.0,180000.0,12163.725,347574.96,35047.02786585366
"104690","0",M,"1",Married,Secondary / secondary special,Pensioner,"112500.0","1321020.0","35554.5","1125000.0",N,N,Municipal apartment,"",-22142,"365243",-3035.0,60.7,-1000.7,983250.0,197827.38,197820.0,16118.37,1369759.86,112488.90046875
"104692","0",F,"0",Widow,Secondary / secondary special,Pensioner,"67500.0","130320.0","9873.0","112500.0",Y,Y,House / apartment,"",-21688,"365243",-709.0,59.4,-1000.7,1064110.5,230503.5,29839.5,3085.425,36917.325000000004,""
"104693","0",F,"0",Married,Incomplete higher,Pensioner,"103500.0","142200.0","8068.5","112500.0",N,Y,House / apartment,"",-22505,"365243",-377.0,61.7,-1000.7,607302.0,0.0,98910.0,7395.48,333154.755,16487.080372340424
"104694","0",F,"2",Married,Secondary / secondary special,Working,"117000.0","757413.0","38803.5","612000.0",N,Y,House / apartment,Security staff,-12908,-4586,-968.0,35.4,12.6,935701.38,588532.5,77112.0,7197.615,84494.43,""
"104695","0",M,"1",Married,Secondary / secondary special,Commercial associate,"135000.0","562500.0","27058.5","562500.0",Y,N,House / apartment,Drivers,-15153,-328,-1290.0,41.5,0.9,"","",180000.0,15655.635,1388855.655,209130.09685714284
"104697","0",F,"1",Married,Higher education,Working,"180000.0","779688.0","37638.0","630000.0",N,N,House / apartment,Core staff,-14794,-1763,-465.0,40.5,4.8,1831248.0,0.0,495000.0,24750.0,777911.9400000001,309070.65857142856
"104698","0",M,"0",Married,Secondary / secondary special,Working,"171000.0","289597.5","15840.0","234000.0",N,Y,House / apartment,Laborers,-19298,-8240,-489.0,52.9,22.6,289578.42,219289.5,180000.0,9000.0,230823.90000000002,172666.73
"104700","0",M,"1",Married,Secondary / secondary special,Working,"180000.0","1258650.0","53455.5","1125000.0",Y,Y,House / apartment,Drivers,-14179,-714,-1050.0,38.8,2.0,502744.5,0.0,521383.5,22091.04,741124.665,""
"104701","0",M,"1",Married,Higher education,Working,"112500.0","180000.0","9000.0","180000.0",N,Y,House / apartment,Laborers,-9822,-1665,-1033.0,26.9,4.6,21478.905,0.0,122670.0,14720.4,147097.08,""
"104702","0",F,"1",Civil marriage,Secondary / secondary special,Working,"85500.0","497520.0","32521.5","450000.0",N,N,House / apartment,Cooking staff,-15283,-1924,-133.0,41.9,5.3,707573.79,0.0,188095.5,17356.275,238549.815,""
"104703","0",F,"0",Separated,Secondary / secondary special,Pensioner,"90000.0","105534.0","10408.5","99000.0",N,Y,House / apartment,"",-21773,"365243",-643.0,59.7,-1000.7,398747.925,15072.885,225000.0,11250.0,82304.77500000001,""
"104704","0",F,"0",Civil marriage,Incomplete higher,Commercial associate,"112500.0","245268.0","19507.5","202500.0",N,N,With parents,Core staff,-9032,-447,-72.0,24.7,1.2,553684.14,153996.16499999998,128205.0,11346.84,117610.515,""
"104705","0",F,"0",Separated,Higher education,Pensioner,"90000.0","225000.0","12915.0","225000.0",Y,Y,House / apartment,"",-23901,"365243",-441.0,65.5,-1000.7,70582.5,0.0,161550.0,6103.35,245521.125,""
"104706","0",F,"0",Separated,Higher education,State servant,"247500.0","797818.5","40864.5","634500.0",N,Y,House / apartment,Managers,-15775,-3022,-1526.0,43.2,8.3,896940.0,0.0,1293502.5,41858.91,2679496.605,14920.014843750001
"104707","1",F,"1",Separated,Lower secondary,Working,"202500.0","312768.0","21285.0","270000.0",Y,Y,House / apartment,"",-11373,-196,-273.0,31.2,0.5,139630.5,27000.0,45000.0,4668.93,294949.935,43333.52
"104708","0",F,"0",Married,Secondary / secondary special,Commercial associate,"202500.0","1182051.0","42457.5","967500.0",Y,Y,House / apartment,Sales staff,-14460,-1021,-1419.0,39.6,2.8,"","",1110141.0,62323.335,2182103.73,""
"104709","0",M,"0",Married,Higher education,State servant,"225000.0","2395917.0","88789.5","2236500.0",Y,N,House / apartment,Managers,-12080,-3701,-3.0,33.1,10.1,4347049.5,2364349.5,34227.0,6047.91,42311.025,""
"104710","0",F,"1",Single / not married,Secondary / secondary special,Commercial associate,"67500.0","152820.0","9949.5","135000.0",N,Y,Rented apartment,Sales staff,-8897,-386,-283.0,24.4,1.1,73381.5,73381.5,90846.0,8933.805,80404.245,""
"104711","0",F,"0",Single / not married,Secondary / secondary special,Working,"135000.0","533304.0","29061.0","405000.0",N,N,Municipal apartment,"",-8464,-279,0.0,23.2,0.8,"","",55584.0,5480.01,75309.615,""
"104713","0",F,"0",Single / not married,Secondary / secondary special,Working,"49500.0","71955.0","7245.0","67500.0",N,Y,Municipal apartment,Cleaning staff,-20492,-2200,0.0,56.1,6.0,181024.56,0.0,21384.0,4360.185,25916.445,""
"104715","0",F,"0",Single / not married,Incomplete higher,Working,"135000.0","1256400.0","36864.0","900000.0",N,Y,House / apartment,"",-20075,-4520,-303.0,55.0,12.4,22500.0,8545.5,32112.0,3407.4,39646.62,""
"104716","0",M,"1",Married,Secondary / secondary special,Working,"315000.0","267102.0","28894.5","247500.0",N,Y,House / apartment,Laborers,-13611,-1052,-457.0,37.3,2.9,945000.0,906817.5,126859.5,11246.085,528640.29,45096.57
"104719","0",F,"0",Married,Higher education,Pensioner,"121500.0","315000.0","12006.0","315000.0",N,N,House / apartment,"",-20271,"365243",-2599.0,55.5,-1000.7,"","",14404.5,4103.82,16414.245,""
"104720","0",F,"0",Married,Higher education,Pensioner,"112500.0","508495.5","34249.5","454500.0",N,Y,House / apartment,"",-22596,"365243",-1299.0,61.9,-1000.7,1330834.5,0.0,241920.0,24303.15,480089.43,""
"104721","0",F,"1",Widow,Secondary / secondary special,Working,"94500.0","203760.0","13266.0","180000.0",N,N,House / apartment,Secretaries,-13067,-3898,-1042.0,35.8,10.7,763840.98,499216.5,63612.0,6577.47,131677.51499999998,""
"104722","0",M,"0",Married,Secondary / secondary special,Pensioner,"63000.0","521280.0","19449.0","450000.0",N,N,House / apartment,"",-23310,"365243",-2.0,63.9,-1000.7,547875.0,9265.5,36499.5,4200.21,54007.74,""
"104723","0",M,"3",Married,Secondary / secondary special,Working,"90000.0","202500.0","15997.5","202500.0",Y,Y,House / apartment,"",-16089,-1814,-312.0,44.1,5.0,929829.5549999999,251995.5,180000.0,36500.4,807387.795,114013.17
"104724","0",F,"1",Separated,Secondary / secondary special,Working,"148500.0","959688.0","34600.5","810000.0",N,Y,House / apartment,"",-14897,-2113,0.0,40.8,5.8,274410.0,0.0,57600.0,12124.8,130939.74,""
"104725","0",F,"1",Married,Secondary / secondary special,State servant,"81000.0","180000.0","9000.0","180000.0",Y,Y,House / apartment,Managers,-16055,-8251,0.0,44.0,22.6,4698418.14,1141711.83,44500.5,4948.47,138229.42500000002,""
"104726","0",F,"0",Married,Secondary / secondary special,Working,"112500.0","521280.0","25209.0","450000.0",N,Y,House / apartment,Cooking staff,-19740,-5237,-2258.0,54.1,14.3,1471500.0,582543.0,42723.0,6194.835,49563.585,""
"104727","0",F,"0",Married,Secondary / secondary special,Working,"382500.0","1207143.0","48001.5","1035000.0",N,Y,House / apartment,Sales staff,-10908,-2639,-1346.0,29.9,7.2,114157.8,0.0,790434.0,33490.71,1633625.685,""
"104728","0",F,"1",Married,Secondary / secondary special,Working,"112500.0","563269.5","21361.5","396000.0",N,Y,House / apartment,Cleaning staff,-17292,-1209,-788.0,47.4,3.3,1349618.985,163327.095,790830.0,25512.165,450976.995,""
"104729","0",F,"0",Separated,Lower secondary,Working,"292500.0","254700.0","13572.0","225000.0",N,Y,House / apartment,"",-22128,-15396,-1941.0,60.6,42.2,1434155.58,591989.5800000001,"","","",""
"104730","0",F,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","389844.0","17302.5","315000.0",N,Y,House / apartment,Cooking staff,-17122,-3337,-1944.0,46.9,9.1,982750.5,0.0,765000.0,31785.75,1393000.1099999999,""
"104731","0",F,"0",Married,Higher education,State servant,"220500.0","1837629.0","48604.5","1642500.0",N,Y,House / apartment,Laborers,-14980,-4341,-751.0,41.0,11.9,2841760.35,0.0,1350000.0,57330.0,1729814.805,""
"104732","0",M,"3",Married,Secondary / secondary special,Commercial associate,"247500.0","473760.0","50400.0","450000.0",Y,Y,Rented apartment,Drivers,-14732,-43,-158.0,40.4,0.1,586935.0,103176.0,90810.0,7340.4,42811.29,""
"104733","0",F,"1",Separated,Secondary / secondary special,Working,"112500.0","348264.0","34573.5","315000.0",N,N,House / apartment,High skill tech staff,-17919,-3131,-2174.0,49.1,8.6,381447.0,0.0,34852.5,4621.455,46157.265,""
"104734","0",F,"0",Single / not married,Secondary / secondary special,Working,"135000.0","1546020.0","45202.5","1350000.0",N,N,House / apartment,Laborers,-19995,-2964,-2397.0,54.8,8.1,382185.0,0.0,470790.0,47041.335,629970.165,""
"104735","0",F,"0",Married,Higher education,State servant,"90000.0","71955.0","7114.5","67500.0",N,Y,House / apartment,Core staff,-13604,-5389,-2145.0,37.3,14.8,280090.44,0.0,1520451.0,49049.73,2601651.915,""
"104736","0",F,"0",Married,Higher education,State servant,"207000.0","148140.0","11704.5","112500.0",N,N,House / apartment,Core staff,-8885,-1176,-341.0,24.3,3.2,2157729.84,1721034.135,102969.0,11695.23,116942.84999999999,""
"104737","0",F,"0",Married,Higher education,Commercial associate,"202500.0","1223010.0","51948.0","1125000.0",N,Y,House / apartment,Managers,-18273,-3299,-537.0,50.1,9.0,85333.815,0.0,64629.0,6513.3,78156.405,""
"104738","0",F,"0",Married,Higher education,Commercial associate,"157500.0","135000.0","11583.0","135000.0",N,Y,House / apartment,Core staff,-9512,-722,-1312.0,26.1,2.0,1682693.685,865381.5,900000.0,26316.0,512057.83499999996,0.0
"104739","1",M,"0",Single / not married,Secondary / secondary special,Working,"216000.0","746280.0","59094.0","675000.0",N,Y,House / apartment,Drivers,-15665,-171,-309.0,42.9,0.5,57505.5,0.0,80005.5,6127.11,109983.645,""
"104742","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"360000.0","555273.0","16366.5","463500.0",N,Y,House / apartment,"",-20406,"365243",-1484.0,55.9,-1000.7,1835536.5,399906.0,544491.0,14363.685,250643.79,""
"104745","0",F,"1",Civil marriage,Lower secondary,Working,"54000.0","135000.0","6750.0","135000.0",N,Y,House / apartment,"",-13349,-674,-439.0,36.6,1.8,37680.84,13272.885,37854.0,6999.975,39713.04,""
"104746","0",F,"0",Married,Secondary / secondary special,Pensioner,"117000.0","1258650.0","53455.5","1125000.0",N,Y,House / apartment,"",-20637,"365243",0.0,56.5,-1000.7,242622.45,0.0,373599.0,21844.35,1155623.9849999999,""
"104748","1",F,"0",Married,Incomplete higher,Commercial associate,"175500.0","566055.0","22063.5","472500.0",Y,Y,Rented apartment,Cleaning staff,-20458,-293,-278.0,56.0,0.8,4241552.9399999995,3330923.94,158607.0,7183.305,67683.69,""
"104749","0",F,"0",Married,Secondary / secondary special,Commercial associate,"180000.0","1345500.0","54801.0","1345500.0",N,Y,House / apartment,"",-15954,-7359,-501.0,43.7,20.2,"","",580945.5,29421.765,155011.77,""
"104750","0",F,"0",Single / not married,Higher education,State servant,"90000.0","270000.0","14647.5","270000.0",N,N,House / apartment,"",-10172,-386,-518.0,27.9,1.1,293422.5,0.0,115893.0,10629.72,546128.55,59174.231250000004
"104751","0",F,"1",Married,Higher education,Commercial associate,"157500.0","755190.0","36328.5","675000.0",N,N,House / apartment,Sales staff,-15266,-3134,-658.0,41.8,8.6,1187329.5,718173.0,225000.0,22243.095,623565.135,307727.3828571429
"104752","0",M,"1",Civil marriage,Secondary / secondary special,Commercial associate,"180000.0","312768.0","24331.5","270000.0",Y,N,House / apartment,Drivers,-15623,-1078,-1326.0,42.8,3.0,4576290.885,379048.5,560097.0,31275.81,905998.05,""
"104753","1",F,"4",Civil marriage,Secondary / secondary special,Working,"180000.0","314100.0","19111.5","225000.0",N,Y,House / apartment,Sales staff,-10449,-1182,-602.0,28.6,3.2,680290.965,262260.58499999996,148234.5,13490.235,343476.045,107373.41678571429
"104754","0",M,"2",Married,Higher education,Commercial associate,"112500.0","373311.0","13963.5","283500.0",Y,N,House / apartment,Laborers,-12918,-3010,-2.0,35.4,8.2,270000.0,244809.0,"","","",""
"104755","0",F,"1",Married,Secondary / secondary special,Working,"81000.0","760122.0","24651.0","544500.0",Y,N,House / apartment,"",-15075,-737,-665.0,41.3,2.0,54261.0,0.0,337500.0,16875.0,548206.965,95961.20700000001
"104756","0",F,"0",Married,Secondary / secondary special,State servant,"121500.0","540000.0","23787.0","540000.0",N,N,House / apartment,Core staff,-17645,-3710,-714.0,48.3,10.2,2170579.5,1340748.0,97429.5,11204.415,109248.66,""
"104757","0",F,"0",Married,Secondary / secondary special,Working,"90000.0","765000.0","41629.5","765000.0",N,Y,House / apartment,Sales staff,-15233,-3252,-2102.0,41.7,8.9,7622676.0,4880889.0,790830.0,29657.295,976184.685,""
"104758","0",F,"3",Married,Secondary / secondary special,Working,"135000.0","545040.0","26509.5","450000.0",N,N,House / apartment,Laborers,-14012,-1394,-1188.0,38.4,3.8,364605.39,0.0,30366.0,6246.27,37459.575000000004,""
"104759","0",F,"0",Married,Secondary / secondary special,Pensioner,"47700.0","314100.0","13963.5","225000.0",N,Y,House / apartment,"",-23163,"365243",0.0,63.5,-1000.7,778500.0,204682.5,178290.0,14217.21,504841.09500000003,""
"104760","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"54000.0","177903.0","8685.0","148500.0",N,Y,House / apartment,"",-20238,"365243",-426.0,55.4,-1000.7,23175.0,0.0,157500.0,9556.245,154913.98500000002,49769.895
"104761","0",M,"0",Married,Secondary / secondary special,Working,"157500.0","264888.0","27270.0","234000.0",Y,Y,House / apartment,Drivers,-14477,-4011,0.0,39.7,11.0,691088.31,272209.5,103081.5,11864.16,233104.725,0.0
"104762","1",F,"2",Married,Secondary / secondary special,Working,"90000.0","526491.0","22261.5","454500.0",N,Y,House / apartment,Medicine staff,-13453,-1051,-1081.0,36.9,2.9,"","",512370.0,29571.3,900970.965,""
"104763","0",F,"0",Civil marriage,Secondary / secondary special,Commercial associate,"117000.0","247500.0","12375.0","247500.0",Y,Y,House / apartment,Managers,-18781,-2696,-2353.0,51.5,7.4,728691.3,386402.625,108801.0,10109.745,198442.035,""
"104764","0",F,"1",Married,Higher education,Working,"202500.0","297130.5","23121.0","256500.0",Y,Y,House / apartment,Managers,-17819,-8948,-645.0,48.8,24.5,1066167.0,710343.0,405000.0,29101.185,653086.71,""
"104765","0",F,"0",Single / not married,Higher education,Pensioner,"76500.0","284400.0","9211.5","225000.0",N,Y,House / apartment,"",-19864,"365243",-1398.0,54.4,-1000.7,927000.0,212688.0,337500.0,16875.0,642949.65,254106.83960526314
"104766","0",F,"0",Married,Secondary / secondary special,Working,"157500.0","360000.0","17446.5","360000.0",N,N,House / apartment,Medicine staff,-18598,-11188,-2356.0,51.0,30.7,2542500.0,1190173.5,215640.0,8682.795,422473.32,""
"104768","0",M,"3",Married,Secondary / secondary special,Pensioner,"135000.0","490495.5","27517.5","454500.0",N,N,House / apartment,"",-15752,"365243",-1907.0,43.2,-1000.7,220759.155,67201.47,106915.5,9979.515,163537.965,""
"104769","0",F,"0",Married,Secondary / secondary special,Working,"103500.0","1102171.5","43839.0","945000.0",N,Y,House / apartment,Laborers,-15835,-171,-99.0,43.4,0.5,"","",1271929.5,47268.225,2394132.525,""
"104770","0",F,"0",Married,Lower secondary,Commercial associate,"112500.0","131922.0","8145.0","94500.0",Y,Y,Municipal apartment,Sales staff,-14838,-113,-1784.0,40.7,0.3,662202.0,396585.0,857169.0,25194.105,456236.59500000003,""
"104771","0",F,"0",Civil marriage,Higher education,Working,"225000.0","971280.0","51745.5","900000.0",Y,N,House / apartment,Accountants,-10785,-2111,-2223.0,29.5,5.8,4841817.75,1369854.0,178609.5,35657.595,288216.45,""
"104773","0",M,"2",Married,Secondary / secondary special,Working,"180000.0","1125000.0","29808.0","1125000.0",Y,N,House / apartment,Laborers,-12659,-5749,-1532.0,34.7,15.8,1789087.365,479340.0,105705.0,11743.83,241711.875,""
"104774","0",F,"1",Married,Secondary / secondary special,Working,"382500.0","781920.0","47965.5","675000.0",N,Y,House / apartment,"",-15218,-1032,-1651.0,41.7,2.8,5932696.5,461286.0,1418868.0,74178.405,1847843.415,""
"104775","0",F,"0",Married,Higher education,Commercial associate,"360000.0","755190.0","36459.0","675000.0",Y,Y,House / apartment,HR staff,-17038,-626,-1615.0,46.7,1.7,3296542.5,0.0,450000.0,22500.0,571034.745,38225.755000000005
"104777","1",F,"0",Married,Secondary / secondary special,Working,"157500.0","829224.0","30595.5","594000.0",N,Y,House / apartment,Sales staff,-15440,-1661,-198.0,42.3,4.6,29650.5,0.0,270000.0,25450.47,815284.62,82594.206
"104778","0",F,"0",Married,Secondary / secondary special,Working,"126000.0","88618.5","9207.0","76500.0",N,Y,House / apartment,Accountants,-18705,-3620,-826.0,51.2,9.9,"","",71955.0,7373.25,157713.975,""
"104780","0",M,"1",Married,Secondary / secondary special,Working,"202500.0","269550.0","24853.5","225000.0",Y,N,House / apartment,Laborers,-11947,-1173,-1710.0,32.7,3.2,1792341.72,1435828.5,163732.5,18071.145,115851.285,""
"104781","0",F,"1",Married,Secondary / secondary special,Working,"121500.0","592560.0","32274.0","450000.0",N,N,House / apartment,Cooking staff,-14519,-2497,-1437.0,39.8,6.8,356508.0,0.0,123736.5,17797.59,88123.455,""
